dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	60964	id_86801	46865	id_67058
1.0	171900	id_239553	140775	id_196469
0.99	155027	id_216059	155014	id_216046
1.0	91595	id_128599	91574	id_128578
1.0	144451	id_201489	113272	id_158154
1.0	84005	id_118892	83993	id_118879
1.0	84005	id_118892	83995	id_118881
1.0	7260	id_10784	1893	id_2761
0.97	130804	id_182617	13314	id_19184
1.0	81824	id_116238	46040	id_65722
1.0	165184	id_230144	165039	id_229999
1.0	135642	id_189143	46038	id_65714
1.0	164526	id_229251	164516	id_229241
1.0	156289	id_218078	44799	id_63961
1.0	167113	id_232890	29406	id_41752
1.0	178939	id_248662	119492	id_166686
1.0	18824	id_27279	18817	id_27272
1.0	93552	id_130888	93548	id_130884
1.0	113580	id_158499	87640	id_123781
1.0	107154	id_149624	106990	id_149447
1.0	111464	id_155635	111448	id_155619
0.9	171900	id_239553	115701	id_161345
0.95	96567	id_134715	56800	id_81018
1.0	170375	id_237395	170361	id_237381
0.88	155827	id_217389	88758	id_125110
1.0	165085	id_230045	35587	id_51110
1.0	91033	id_127794	91032	id_127793
0.96	91033	id_127794	91031	id_127792
1.0	165085	id_230045	35586	id_51104
0.96	178845	id_248554	173036	id_241013
1.0	151392	id_211067	32007	id_45629
1.0	125221	id_174676	3840	id_5740
1.0	91043	id_127805	20563	id_29638
1.0	136223	id_190027	27741	id_39577
1.0	98345	id_137348	98331	id_137334
1.0	143262	id_199858	112225	id_156628
1.0	171976	id_239633	50486	id_71895
0.91	66111	id_93548	9632	id_14093
1.0	50437	id_71845	50243	id_71644
1.0	114104	id_159350	113969	id_159213
1.0	11300	id_16303	5183	id_7694
1.0	54234	id_77060	54225	id_77051
0.89	135642	id_189143	22043	id_31645
0.97	174411	id_243057	100112	id_139883
1.0	80086	id_113841	80024	id_113778
1.0	104575	id_146265	91043	id_127805
1.0	126495	id_176307	126450	id_176259
1.0	86154	id_121674	86093	id_121609
0.91	159829	id_222863	39654	id_56507
1.0	167674	id_233632	5218	id_7738
1.0	50102	id_71459	50082	id_71439
1.0	144771	id_201831	144690	id_201743
0.93	75514	id_107420	75458	id_107364
1.0	52157	id_74132	21041	id_30291
1.0	109398	id_152627	109346	id_152573
0.91	183808	id_255635	100315	id_140211
1.0	118845	id_165971	61818	id_87945
1.0	136270	id_190087	136142	id_189936
1.0	45212	id_64521	45211	id_64520
1.0	180961	id_251432	178961	id_248763
1.0	74766	id_106385	74754	id_106372
1.0	113619	id_158542	12856	id_18538
1.0	92482	id_129627	40458	id_57723
0.94	167169	id_232946	83941	id_118822
1.0	145798	id_203171	80221	id_113976
1.0	184238	id_256390	184234	id_256386
1.0	149593	id_208594	149541	id_208542
1.0	102049	id_142644	35410	id_50623
1.0	128520	id_179366	32081	id_45705
1.0	122701	id_171225	104149	id_145669
0.89	155558	id_216856	92432	id_129577
1.0	103690	id_145035	59902	id_85242
1.0	32010	id_45632	22032	id_31621
1.0	151392	id_211067	140714	id_196407
1.0	171474	id_238933	124306	id_173418
1.0	150215	id_209315	150189	id_209289
0.92	21957	id_31499	21826	id_31357
1.0	161122	id_224679	160990	id_224535
0.92	90336	id_127002	90306	id_126972
0.92	177930	id_247389	166040	id_231298
1.0	167113	id_232890	29394	id_41740
0.99	45586	id_65068	43705	id_62276
1.0	161279	id_224861	72113	id_102453
1.0	174692	id_243416	174675	id_243399
1.0	175812	id_244864	124778	id_174109
0.96	165641	id_230792	112666	id_157153
1.0	32007	id_45629	11166	id_16078
1.0	68517	id_96733	68471	id_96686
0.88	113511	id_158410	113464	id_158363
1.0	59867	id_85154	59720	id_85007
1.0	89846	id_126428	89739	id_126305
1.0	186601	id_259309	161250	id_224832
0.94	27713	id_39549	15749	id_22754
1.0	165115	id_230075	165064	id_230024
0.91	495	id_578	466	id_549
1.0	95645	id_133520	95631	id_133506
1.0	176451	id_245654	176346	id_245548
1.0	159540	id_222367	159539	id_222366
1.0	89846	id_126428	89716	id_126282
1.0	125280	id_174795	27741	id_39577
0.89	136680	id_190582	129634	id_180988
1.0	59867	id_85154	59701	id_84987
1.0	52808	id_75052	52780	id_75023
1.0	159540	id_222367	159531	id_222351
1.0	18089	id_26360	18071	id_26331
1.0	186601	id_259309	136256	id_190066
1.0	113329	id_158216	97293	id_135948
1.0	28979	id_41130	28888	id_41033
1.0	114104	id_159350	113921	id_159164
1.0	171907	id_239560	74911	id_106621
0.92	171951	id_239605	29402	id_41748
1.0	165115	id_230075	165056	id_230016
0.97	107067	id_149526	18586	id_26976
1.0	167069	id_232846	167051	id_232828
1.0	95416	id_133219	86609	id_122235
1.0	106955	id_149412	11083	id_15991
1.0	21143	id_30427	21109	id_30391
1.0	108926	id_152107	108907	id_152086
1.0	85408	id_120772	85099	id_120441
1.0	90749	id_127438	90659	id_127346
1.0	83398	id_118108	7721	id_11549
1.0	71293	id_100715	15056	id_21743
0.97	137162	id_191344	137161	id_191343
1.0	45560	id_65042	34390	id_49433
1.0	59543	id_84712	59414	id_84547
1.0	17425	id_25217	17405	id_25197
1.0	91557	id_128561	91553	id_128557
1.0	161307	id_224889	77903	id_110789
1.0	48774	id_69618	48743	id_69587
1.0	161085	id_224640	31077	id_44404
0.94	90641	id_127325	90640	id_127324
1.0	83960	id_118845	83957	id_118842
1.0	83960	id_118845	83958	id_118843
1.0	123173	id_171961	110649	id_154550
1.0	50362	id_71770	50337	id_71745
1.0	158400	id_220992	139252	id_194021
1.0	83960	id_118845	83953	id_118838
1.0	83960	id_118845	83952	id_118837
1.0	46445	id_66566	3876	id_5776
1.0	112643	id_157095	30805	id_43908
1.0	83960	id_118845	83954	id_118839
1.0	183613	id_255307	183602	id_255296
1.0	158082	id_220569	144278	id_201172
0.97	49429	id_70461	3422	id_5110
1.0	73479	id_104589	73466	id_104576
1.0	149371	id_208257	149342	id_208226
1.0	112694	id_157233	50488	id_71897
1.0	109362	id_152589	109229	id_152453
0.95	58542	id_83355	40400	id_57576
1.0	101333	id_141759	33045	id_46866
1.0	171902	id_239555	43725	id_62296
1.0	140499	id_196115	7329	id_11020
1.0	30079	id_42821	29994	id_42726
1.0	171498	id_238958	97282	id_135913
1.0	183652	id_255371	171872	id_239525
1.0	128547	id_179409	128517	id_179360
1.0	182490	id_253554	67646	id_95683
0.99	173881	id_242417	173874	id_242410
1.0	172577	id_240365	58744	id_83605
1.0	149063	id_207852	11743	id_17018
1.0	114821	id_160258	114747	id_160179
1.0	119159	id_166305	119153	id_166299
1.0	90704	id_127393	90701	id_127390
0.97	50455	id_71864	46874	id_67067
1.0	182185	id_253037	110876	id_154856
1.0	10289	id_14895	7298	id_10896
1.0	134836	id_188111	134809	id_188082
1.0	147267	id_205211	140714	id_196407
1.0	58192	id_82749	11511	id_16630
0.99	176794	id_246075	176777	id_246058
1.0	143418	id_200046	143381	id_200005
0.98	11848	id_17196	11799	id_17140
1.0	89846	id_126428	89782	id_126348
1.0	108926	id_152107	108916	id_152097
1.0	173160	id_241198	173151	id_241189
1.0	44784	id_63944	3169	id_4736
1.0	172581	id_240395	94825	id_132499
1.0	76695	id_108855	76611	id_108769
1.0	145730	id_203088	135779	id_189305
1.0	102445	id_143170	102432	id_143157
0.97	100379	id_140368	100361	id_140350
0.95	32139	id_45764	15750	id_22755
1.0	81969	id_116406	12852	id_18534
1.0	50922	id_72414	8239	id_12182
1.0	164642	id_229400	46044	id_65734
1.0	166250	id_231618	3523	id_5260
1.0	40458	id_57723	32080	id_45704
1.0	114155	id_159405	114124	id_159372
1.0	155712	id_217218	155711	id_217216
0.99	181819	id_252529	127954	id_178600
0.92	122983	id_171741	43131	id_61569
1.0	14803	id_21434	14778	id_21409
1.0	87955	id_124174	87931	id_124146
1.0	181047	id_251521	71328	id_100825
0.97	77781	id_110493	67869	id_95909
1.0	18862	id_27317	18861	id_27316
1.0	87156	id_123138	43070	id_61503
1.0	168076	id_234164	168015	id_234099
1.0	153215	id_213540	42108	id_60205
1.0	94825	id_132499	43125	id_61562
1.0	125280	id_174795	62096	id_88323
0.88	96447	id_134552	40466	id_57731
1.0	5261	id_7783	5254	id_7776
0.91	109362	id_152589	109187	id_152410
1.0	122295	id_170633	18845	id_27300
0.89	125240	id_174695	3794	id_5693
1.0	164642	id_229400	46034	id_65701
0.99	129544	id_180851	129477	id_180777
1.0	38430	id_54995	38423	id_54988
1.0	136223	id_190027	3374	id_5038
0.92	131737	id_183851	102045	id_142639
1.0	46363	id_66324	40435	id_57629
0.94	70365	id_99367	12856	id_18538
1.0	95685	id_133565	30555	id_43512
1.0	176121	id_245260	82539	id_117062
1.0	108885	id_152062	85401	id_120765
1.0	107192	id_149664	102350	id_143046
0.9	161484	id_225071	46398	id_66410
1.0	86154	id_121674	86137	id_121654
1.0	141294	id_197184	9588	id_14044
1.0	91880	id_128986	7326	id_11006
1.0	122956	id_171705	3293	id_4874
1.0	122956	id_171705	3296	id_4880
0.95	82345	id_116863	33506	id_47513
1.0	120781	id_168546	120756	id_168521
1.0	120781	id_168546	120755	id_168520
1.0	86154	id_121674	86108	id_121624
1.0	83293	id_118003	81584	id_115766
1.0	104670	id_146361	91982	id_129103
0.92	140867	id_196565	2055	id_2984
1.0	56832	id_81054	56828	id_81050
0.89	107478	id_150229	21978	id_31521
1.0	64378	id_91214	27285	id_38598
1.0	114217	id_159470	114194	id_159444
1.0	180106	id_250224	144622	id_201665
1.0	174364	id_242991	134471	id_187577
1.0	41939	id_59983	41935	id_59959
0.99	123543	id_172368	123539	id_172364
1.0	109333	id_152560	109159	id_152381
1.0	69864	id_98530	21371	id_30768
1.0	184628	id_256839	24551	id_34984
0.88	157760	id_220140	39429	id_56262
1.0	125218	id_174673	3937	id_5837
1.0	56832	id_81054	56807	id_81025
1.0	46455	id_66592	46410	id_66423
1.0	180957	id_251426	113058	id_157826
0.91	114548	id_159826	42769	id_61112
1.0	96631	id_134804	96613	id_134782
1.0	54413	id_77333	54412	id_77332
0.94	51089	id_72610	51048	id_72564
0.96	77494	id_109910	50367	id_71775
1.0	106916	id_149373	106868	id_149324
1.0	80384	id_114250	47500	id_67911
1.0	156359	id_218182	148327	id_206760
1.0	34911	id_49977	34834	id_49897
0.91	105015	id_146775	105011	id_146771
1.0	28707	id_40818	28699	id_40810
0.93	144882	id_201942	8832	id_12979
1.0	46595	id_66778	32768	id_46576
1.0	167200	id_232977	167186	id_232963
1.0	113580	id_158499	87512	id_123646
1.0	158432	id_221032	158411	id_221006
1.0	158351	id_220923	158347	id_220919
1.0	161060	id_224613	7333	id_11030
1.0	88573	id_124908	88529	id_124849
1.0	46860	id_67053	46840	id_67031
1.0	5290	id_7812	5270	id_7792
1.0	135566	id_189043	135526	id_188999
1.0	5290	id_7812	5279	id_7801
1.0	175983	id_245083	175980	id_245080
1.0	2305	id_3325	2274	id_3294
1.0	91819	id_128925	69809	id_98412
1.0	115713	id_161357	115675	id_161318
1.0	24322	id_34658	24310	id_34645
1.0	9767	id_14274	9727	id_14233
1.0	168076	id_234164	168029	id_234114
1.0	5290	id_7812	5268	id_7790
1.0	85408	id_120772	85101	id_120443
1.0	174911	id_243678	174883	id_243650
0.93	127630	id_178171	118793	id_165899
1.0	168076	id_234164	168055	id_234143
1.0	53777	id_76382	49201	id_70156
1.0	53777	id_76382	49204	id_70159
1.0	118130	id_164757	118108	id_164734
0.95	50509	id_71918	16309	id_23554
1.0	168076	id_234164	168060	id_234148
1.0	60294	id_85847	60231	id_85783
0.98	77463	id_109874	45561	id_65043
1.0	5290	id_7812	5285	id_7807
0.95	110578	id_154450	110555	id_154427
1.0	4440	id_6752	4439	id_6751
1.0	83623	id_118424	18438	id_26785
0.92	156755	id_218744	156735	id_218724
0.96	114522	id_159797	81051	id_115028
1.0	25179	id_35857	5213	id_7733
1.0	122060	id_170265	122044	id_170245
1.0	122060	id_170265	122047	id_170250
0.94	132104	id_184312	18392	id_26727
1.0	177486	id_246909	3762	id_5648
1.0	76322	id_108437	76083	id_108198
1.0	103569	id_144908	103561	id_144899
1.0	17362	id_25099	17347	id_25075
1.0	135974	id_189583	135957	id_189566
1.0	122993	id_171756	95417	id_133229
1.0	114811	id_160246	114785	id_160219
1.0	90741	id_127430	90659	id_127346
1.0	132376	id_184618	132372	id_184614
1.0	102049	id_142644	74911	id_106621
1.0	84187	id_119079	83957	id_118842
1.0	139257	id_194040	112677	id_157192
1.0	84187	id_119079	83958	id_118843
1.0	84187	id_119079	83953	id_118838
1.0	84187	id_119079	83952	id_118837
1.0	84187	id_119079	83954	id_118839
1.0	84187	id_119079	83960	id_118845
1.0	84187	id_119079	83962	id_118847
1.0	84187	id_119079	83961	id_118846
1.0	108916	id_152097	108907	id_152086
1.0	124096	id_173108	33075	id_46920
0.89	114475	id_159750	8231	id_12169
1.0	98750	id_138021	84448	id_119660
1.0	118530	id_165426	100951	id_141135
1.0	100657	id_140744	35394	id_50594
1.0	84187	id_119079	83964	id_118849
1.0	84187	id_119079	83966	id_118851
1.0	84187	id_119079	83965	id_118850
1.0	154405	id_215111	87044	id_122928
1.0	179096	id_248904	179084	id_248889
1.0	114341	id_159599	114325	id_159583
1.0	171907	id_239560	35410	id_50623
0.91	157760	id_220140	39291	id_56112
1.0	81775	id_116155	81771	id_116151
1.0	14071	id_20245	14066	id_20240
1.0	124096	id_173108	33068	id_46913
1.0	114006	id_159250	11776	id_17070
1.0	172782	id_240750	132581	id_184981
1.0	128759	id_179656	128648	id_179544
1.0	84187	id_119079	83978	id_118864
1.0	60294	id_85847	60262	id_85815
1.0	165807	id_231002	165369	id_230470
1.0	163356	id_227758	163284	id_227674
0.96	146651	id_204417	146603	id_204355
1.0	109089	id_152309	48023	id_68536
0.92	153032	id_213280	49083	id_69978
1.0	84876	id_120175	84859	id_120158
1.0	84187	id_119079	83993	id_118879
1.0	84187	id_119079	83995	id_118881
1.0	112657	id_157140	50536	id_71946
1.0	131237	id_183159	36630	id_52565
1.0	46037	id_65710	25272	id_35964
1.0	98761	id_138032	98760	id_138031
1.0	142657	id_198848	142269	id_198457
1.0	156365	id_218188	706	id_942
1.0	70768	id_99970	70756	id_99958
1.0	122879	id_171586	110532	id_154404
1.0	91949	id_129056	50238	id_71639
1.0	159253	id_221960	159146	id_221852
1.0	154467	id_215191	154409	id_215131
1.0	154467	id_215191	154408	id_215130
1.0	102363	id_143077	25425	id_36287
1.0	11245	id_16162	11181	id_16093
1.0	177925	id_247384	15782	id_22787
1.0	116975	id_163193	23598	id_33788
1.0	173809	id_242259	173716	id_242144
1.0	111060	id_155163	111055	id_155158
1.0	155122	id_216250	107303	id_149944
1.0	98824	id_138095	98737	id_138008
1.0	67962	id_96010	67905	id_95952
0.94	178727	id_248436	167169	id_232946
1.0	31283	id_44677	11069	id_15977
1.0	114217	id_159470	114092	id_159338
1.0	159253	id_221960	159165	id_221871
1.0	78590	id_111715	78589	id_111714
1.0	18925	id_27458	18911	id_27440
1.0	50238	id_71639	12852	id_18534
1.0	144752	id_201812	144467	id_201505
1.0	81969	id_116406	22039	id_31636
0.95	86715	id_122452	3788	id_5687
1.0	170910	id_238189	170824	id_238103
1.0	118368	id_165055	33385	id_47326
0.94	114391	id_159666	47372	id_67783
1.0	107314	id_149989	36155	id_51842
1.0	112690	id_157227	18451	id_26819
0.9	132370	id_184612	28651	id_40719
1.0	2324	id_3344	2262	id_3282
1.0	25879	id_36847	12882	id_18579
1.0	171902	id_239555	43660	id_62231
1.0	81969	id_116406	22040	id_31637
1.0	145739	id_203098	18454	id_26827
1.0	166041	id_231311	7258	id_10781
0.95	90725	id_127414	20952	id_30082
1.0	76802	id_108969	76628	id_108786
0.95	90725	id_127414	20946	id_30076
1.0	62386	id_88662	62307	id_88541
1.0	141861	id_197947	47500	id_67911
0.93	50798	id_72265	9490	id_13934
1.0	144709	id_201766	144514	id_201552
0.91	126324	id_176126	101305	id_141707
1.0	163826	id_228365	163694	id_228228
1.0	4421	id_6732	4414	id_6725
1.0	50795	id_72262	30660	id_43699
1.0	29713	id_42260	23823	id_34041
1.0	61533	id_87597	61530	id_87594
1.0	142742	id_198939	142417	id_198605
1.0	167680	id_233638	25177	id_35855
1.0	97275	id_135895	4170	id_6269
1.0	161462	id_225044	102044	id_142638
1.0	85863	id_121306	46413	id_66432
1.0	156553	id_218485	12784	id_18461
1.0	141860	id_197945	141297	id_197190
1.0	129263	id_180407	33551	id_47563
1.0	46037	id_65710	25202	id_35880
0.97	158526	id_221144	139789	id_194984
1.0	146973	id_204856	118434	id_165280
1.0	146973	id_204856	118433	id_165279
1.0	44486	id_63563	44428	id_63505
1.0	104446	id_146111	25881	id_36849
0.91	91975	id_129096	50255	id_71656
1.0	147811	id_205856	147771	id_205813
1.0	90939	id_127689	90901	id_127651
1.0	56832	id_81054	56765	id_80983
1.0	46868	id_67061	46776	id_66959
1.0	156553	id_218485	22032	id_31621
1.0	141294	id_197184	34390	id_49433
1.0	26741	id_37914	26666	id_37839
1.0	171901	id_239554	104702	id_146393
1.0	136256	id_190066	136232	id_190041
1.0	76371	id_108486	76256	id_108371
1.0	73850	id_105011	73843	id_105004
1.0	3934	id_5834	3906	id_5806
0.9	27285	id_38598	9546	id_14002
1.0	107302	id_149943	26479	id_37650
1.0	114155	id_159405	114022	id_159266
1.0	161509	id_225096	161236	id_224818
1.0	69874	id_98544	3016	id_4543
1.0	139632	id_194674	139600	id_194642
1.0	102341	id_143015	62707	id_89144
1.0	36394	id_52234	36370	id_52210
0.99	178727	id_248436	45586	id_65068
1.0	150284	id_209384	150116	id_209216
1.0	172831	id_240802	12856	id_18538
0.92	112649	id_157112	4736	id_7108
0.95	123026	id_171809	105773	id_147833
1.0	143735	id_200390	143658	id_200310
0.92	137672	id_191990	49479	id_70535
1.0	90939	id_127689	90922	id_127672
1.0	46868	id_67061	46713	id_66896
1.0	180948	id_251411	139273	id_194096
1.0	146754	id_204554	27353	id_38769
1.0	56832	id_81054	56706	id_80924
1.0	85408	id_120772	85077	id_120419
1.0	175812	id_244864	22478	id_32346
1.0	79089	id_112455	57246	id_81578
1.0	56832	id_81054	56708	id_80926
0.92	136299	id_190132	122983	id_171741
1.0	118130	id_164757	118068	id_164689
1.0	59543	id_84712	59493	id_84638
0.92	176378	id_245580	133727	id_186563
1.0	186753	id_259461	141681	id_197760
1.0	64289	id_91083	64217	id_91011
1.0	175812	id_244864	46443	id_66550
1.0	162345	id_226432	155602	id_216957
1.0	85408	id_120772	85087	id_120429
1.0	150427	id_209572	150424	id_209569
1.0	122307	id_170656	32123	id_45748
1.0	112807	id_157448	112793	id_157419
1.0	136299	id_190132	43131	id_61569
1.0	90563	id_127229	90507	id_127173
1.0	123298	id_172118	104117	id_145623
1.0	123298	id_172118	104115	id_145621
1.0	56746	id_80964	27713	id_39549
1.0	51044	id_72560	51022	id_72538
1.0	103922	id_145312	103872	id_145253
1.0	69196	id_97544	22548	id_32445
1.0	155608	id_217061	33408	id_47354
1.0	48763	id_69607	48726	id_69570
1.0	113052	id_157802	27315	id_38663
0.99	150343	id_209488	60258	id_85811
0.9	22039	id_31636	8232	id_12170
1.0	178801	id_248510	178523	id_248232
0.89	79612	id_113137	32300	id_46016
1.0	76107	id_108222	76008	id_108122
1.0	155125	id_216281	27325	id_38691
1.0	152754	id_212908	152751	id_212905
1.0	80442	id_114308	80441	id_114307
0.97	180453	id_250641	180303	id_250460
0.96	42149	id_60260	35345	id_50516
1.0	88562	id_124892	88543	id_124864
0.88	155147	id_216354	90330	id_126996
1.0	60501	id_86158	645	id_828
0.96	127948	id_178594	127947	id_178593
1.0	174124	id_242716	174123	id_242715
1.0	164653	id_229411	22082	id_31687
1.0	186601	id_259309	136232	id_190041
1.0	184238	id_256390	184155	id_256307
1.0	88562	id_124892	88551	id_124874
0.88	155827	id_217389	88546	id_124867
1.0	109388	id_152615	109223	id_152447
1.0	183796	id_255623	66097	id_93520
1.0	82824	id_117390	82690	id_117239
1.0	129554	id_180867	129483	id_180783
1.0	153224	id_213556	107286	id_149903
0.88	155827	id_217389	88556	id_124882
0.94	158891	id_221563	112662	id_157148
0.88	136082	id_189745	111436	id_155607
1.0	146181	id_203776	146175	id_203770
0.99	114250	id_159508	114102	id_159348
1.0	116562	id_162709	36507	id_52392
1.0	59885	id_85194	16440	id_23710
1.0	77787	id_110525	43140	id_61581
